episode,reward
119,16.82741285471812
120,17.242133232484814
121,17.165247565693058
122,17.08653137173831
123,17.192192556769648
124,17.31111895334569
125,17.298176020690622
126,17.182525470337414
127,17.22227153545121
128,17.05567565393729
129,17.299025349684143
130,17.325993939022123
131,16.942964349594032
132,17.15983713005429
133,17.18252547033741
134,17.170056727377197
135,17.05608838475799
136,17.14764164022337
137,17.118373159693267
138,17.144317053469557
139,17.11956840544516
140,17.19281103118749
141,17.27868381342454
142,17.19993844875842
143,17.287742442127996
144,17.096971392580556
145,17.207738490849767
146,17.093528294240983
147,17.349632448629862
148,17.03854916822444
149,17.172844169171313
150,17.362351282061226
151,17.22227153545121
152,17.36682492182325
153,17.199170313824144
154,17.22227153545121
155,17.0428972524482
156,17.213143046884166
157,16.8968074196735
158,17.18280571353325
159,17.192811031187485
160,17.14764164022337
161,17.2369126274497
162,17.029393976795575
163,17.216595462336453
164,17.211778833547392
165,17.080664606051716
166,17.12521075877351
167,17.199170313824144
168,17.22709936782975
169,17.0957187546297
170,17.169852651315125
171,16.9823982251983
172,17.07410241817347
173,17.136838215059456
174,17.235618774906968
175,17.066185284657507
176,17.11277742237187
177,17.237466498216214
178,17.306386826206413
179,17.067945273665917
180,17.11956840544517
181,17.194161035185466
182,17.16892204506187
183,17.24251451553508
184,17.364307977801403
185,17.214737798089768
186,17.172844169171317
187,17.1918194980506
188,17.196558714129957
189,17.194891045882393
190,17.325993939022123
191,17.331293638074843
192,17.16948869960708
193,16.967125643361758
194,17.185829531951256
195,17.152676389106315
196,17.243515765976834
197,17.325130333079276
198,17.259404155524805
199,17.093599806485383
200,17.31016003767801
201,17.196324307960936
202,17.16405351519672
203,16.971836995178727
204,17.302574965380906
205,17.149453126111403
206,17.044028873488674
207,17.284271080191
208,17.15157567805691
209,17.186489224971993
210,17.236818190517933
211,16.944472056943525
212,17.282954797918286
213,17.145154314179695
214,17.381921348130586
215,17.256386912343295
216,17.32861298366656
217,17.21344802493791
218,17.013201431976306
219,17.168118925658916
220,17.07410241817348
221,17.262383472060538
222,17.219062828813847
223,17.14646075187839
224,17.19281103118749
225,17.171275603118364
226,17.252131068135498
227,17.125713646340134
228,17.2602180213274
229,17.21955142765461
230,17.238871876964605
231,17.09697139258056
232,17.31313383304393
233,17.102229155760032
234,17.25715687239843
235,17.30618573037863
236,17.349866103313293
237,17.194891045882386
238,17.298176020690615
239,17.18280571353325
240,17.22303622460109
241,17.192811031187485
242,17.263545045772073
243,17.101468468784425
244,17.127405651133564
245,17.27537382823193
246,17.19281103118749
247,17.24251451553509
248,17.038549168224435
249,17.16865028375399
250,17.025175829239235
251,17.055675653937293
252,17.127405651133568
253,17.36430797780141
254,17.277834793986948
255,17.18582953195127
256,17.24326643680358
257,17.14769649601039
258,17.028531276377922
259,17.37044702432775
260,17.343690973193176
261,17.293946948233724
262,17.222271535451206
263,17.21513750865636
264,17.195351806869926
265,17.36098500799087
266,17.116812108707826
267,17.18714416108687
268,17.051801209628394
269,17.191289525723985
270,17.362477644188417
271,17.21168424759436
272,17.259041909914217
273,17.105744237626617
274,17.144278171178
275,17.26809502183574
276,17.17139721025938
277,17.080802986597572
278,17.1233314756162
279,17.067945273665913
280,17.07005333104887
281,17.297273031566277
282,17.306386826206406
283,17.119096380970777
284,17.070559414195067
285,17.118552356615677
286,17.17218495782084
287,16.967125643361765
288,16.97063066215471
289,17.130295459821657
290,17.100134414745945
291,17.176089815400083
292,17.341781137131992
293,17.119568405445165
294,17.287742442128
295,17.22757560084804
296,17.287742442128
297,17.23512676575514
298,17.299025349684143
299,17.212788338818996
300,17.215137508656362
301,17.036081954258282
302,17.310976986328857
303,16.99796264400982
304,17.341206343582318
305,17.05991643181346
306,17.13029545982166
307,17.211684247594356
308,16.971836995178716
309,17.219260362984542
310,17.18955820886415
311,17.34369097319318
312,17.211778833547392
313,17.325993939022123
314,17.10600302432115
315,17.334698834572233
316,17.195643780394057
317,17.318123662321582
318,17.19655871412995
319,17.313768059486566
320,17.369151968870277
321,17.17284416917132
322,17.349866103313293
323,17.07877362653618
324,17.09352829424099
325,17.144278171177994
326,17.257156872398436
327,17.381921348130593
328,17.172184957820843
329,17.095718754629697
330,17.151575678056904
331,17.23750462058772
332,17.070809361221603
333,16.996852788453836
334,17.043727824862728
335,17.17205468110899
336,17.05531300477036
337,17.167627011920626
338,17.305610178787838
339,17.116812108707826
340,17.24466010251573
341,17.21659546233646
342,17.213825878842602
343,17.215137508656348
344,17.3025749653809
345,17.241518286439344
346,17.151578170784767
347,17.23750462058772
348,17.213448024937918
349,17.21538887397616
350,17.287742442127993
351,17.285079160349596
352,17.325993939022133
353,17.20940190644197
354,17.192811031187485
355,17.218223723773377
356,17.29817602069062
357,17.129410722407357
358,17.2588423874701
359,16.97231367944085
360,17.297273031566274
361,17.21177883354739
362,17.12941072240735
363,16.859473319367876
364,17.31556291746501
365,17.328612983666563
366,17.08028636733733
367,17.08028636733733
368,17.192192556769655
369,17.19632430796095
370,17.14431705346955
371,17.23887187696461
372,17.186489224971986
373,17.01416936955808
374,17.093804660599076
375,17.181406653118376
376,17.237466498216204
377,17.298085540361956
378,17.394164455967413
379,17.31812366232158
380,17.254480451602785
381,17.26540485877545
382,17.05333244544702
383,17.29727303156627
384,17.080286367337333
385,17.29968488654486
386,17.19281103118748
387,17.213448024937914
388,17.196558714129957
389,17.341781137131992
390,17.119475645901478
391,17.41954652023605
392,17.19783894737094
393,17.335937027599183
394,17.080286367337337
395,17.32088495437824
396,17.37044702432775
397,17.21990686193287
398,17.258842387470104
399,17.121786125341547
400,17.258842387470104
401,17.307997927471117
402,17.364307977801396
403,17.122901272433467
404,17.306185730378633
405,17.222271535451213
406,17.11681210870783
407,17.320350643952963
408,17.039554561337926
409,17.194961800496394
410,17.13029545982166
411,17.235126765755144
412,17.127405651133568
413,17.315562917465005
414,17.093528294240986
415,17.284271080191004
416,17.237466498216214
417,16.97483411969064
418,17.364307977801403
419,17.29155634460912
420,17.299025349684143
421,17.287742442127996
422,17.246853193379362
423,17.187144161086866
424,17.191289525723988
425,17.294458570631853
426,17.257156872398426
427,17.121786125341544
428,17.08080298659757
429,17.318123662321586
430,17.320350643952963
431,17.151578170784767
432,17.21340261857289
433,17.305351891310472
434,17.25723026732757
435,17.117621313260454
436,17.11762131326046
437,17.237466498216207
438,17.21177883354739
439,17.34411659339466
440,17.15270538142869
441,17.23681819051793
442,17.188078054546317
443,17.161421426847767
444,17.187283013320627
445,17.32844278019587
446,17.275373828231924
447,17.34634565896666
448,17.381921348130597
449,17.19655871412996
450,17.067945886526985
451,17.146460751878386
452,17.194943363110404
453,17.372647617621826
454,17.243266436803573
455,17.28768104341068
456,17.09853132970633
457,17.222271535451213
458,17.13743881206879
459,17.344466332037385
460,17.02406694133738
461,17.285079160349603
462,16.911989501198544
463,17.14764164022337
464,17.237466498216214
465,17.226787962119992
466,17.2767882268013
467,17.08905052302634
468,17.113816471773724
469,17.415958947404192
470,17.096971392580564
471,17.26772469114743
472,17.098531329706326
473,17.19641021161638
474,17.262383472060538
475,17.18955820886415
476,17.384297565276835
477,17.339761102757063
478,17.232721327216193
479,17.299025349684147
480,17.07055941419507
481,17.11858648665446
482,17.196558714129957
483,17.219906861932863
484,17.335862988411623
485,16.982398225198292
486,17.344999893917105
487,17.080664606051705
488,17.144278171177998
489,17.354810471272398
490,17.06794588652699
491,17.186547420339803
492,17.34535805507765
493,17.18958095838294
494,17.275373828231928
495,17.142281244145934
496,17.130295459821664
497,17.23750462058773
498,17.187111219734934
499,17.391002249959595
500,17.29113618505866
501,17.35431416514251
502,17.21177883354739
503,17.23607299521083
504,17.236912627449698
505,17.143177320088565
506,17.19281103118749
507,17.259404155524802
508,17.243266436803577
509,17.08028636733733
510,17.237466498216214
511,17.24151828643934
512,17.284271080191004
513,17.370007915827394
514,17.149453126111396
515,17.32513033307928
516,17.151850116787017
517,17.14317732008857
518,17.10075205942667
519,17.219551427654608
520,17.2588423874701
521,17.1700567273772
522,17.152676389106315
523,17.320884954378247
524,17.219906861932863
525,17.24326643680358
526,17.302574965380895
527,17.1494531261114
528,17.26238347206054
529,17.251841656383807
530,17.19281103118749
531,17.237466498216218
532,17.275373828231924
533,17.24685319337936
534,17.23750462058772
535,17.199170313824144
536,17.38883264927766
537,17.125210758773513
538,17.127405651133564
539,17.311118953345684
540,17.098736891637923
541,17.09455832509141
542,17.341781137131996
543,17.218036247387353
544,17.235633035901873
545,17.259041909914217
546,17.27537382823192
547,17.217160241067425
548,17.211778833547392
549,17.104015425885006
550,17.24326643680358
551,17.106003024321158
552,17.242133232484804
553,17.37000791582739
554,17.235126765755144
555,17.335862988411627
556,17.291556344609116
557,17.32861298366656
558,17.056088384758
559,17.396744200860258
560,17.274459017921668
561,17.40236850642913
562,17.235126765755144
563,17.212381491220214
564,17.19494336311041
565,17.216595462336464
566,17.302574965380902
567,17.27868381342455
568,17.125713646340134
569,17.33586298841163
570,17.20690872889882
571,17.145154314179692
572,17.315235922753203
573,17.093599806485376
574,17.335862988411623
575,17.274016481111264
576,17.070559414195067
577,17.27401648111127
578,17.191289525723985
579,17.34535805507766
580,17.281555057529722
581,17.028003244938454
582,17.11956840544516
583,17.059916431813456
584,17.28295479791828
585,17.277039550429677
586,17.278537185886826
587,17.06794588652699
588,17.21906020312202
589,17.258842387470096
590,17.206908728898817
591,17.206908728898824
592,17.194891045882393
593,17.149453126111396
594,17.29902534968414
595,16.918059511832457
596,17.19414327586539
597,17.013082008212294
598,17.235126765755144
599,17.238972578294383
600,17.147391941261517
601,17.024066941337384
602,17.196558714129953
603,17.277039550429684
604,17.275328040480733
605,17.098531329706322
606,17.18714416108688
607,17.23512676575514
608,17.3562613912896
609,17.169128891784254
610,17.325993939022126
611,17.299025349684147
612,17.293946948233714
613,17.18714416108688
614,17.11681210870782
615,17.129979312137944
616,17.196324307960932
617,17.235754344733607
618,17.194943363110397
619,17.243266436803584
620,17.143177320088565
621,17.397293732503023
622,17.24151828643935
623,17.096971392580553
624,17.195643780394054
625,17.175985662998137
626,17.351046515918302
627,17.269043398635684
628,17.03258088920124
629,17.17301176622017
630,17.259041909914217
631,17.258842387470096
632,17.379510245873835
633,17.263545045772073
634,17.09886208045348
635,17.242575697479054
636,17.331293638074854
637,17.168118925658924
638,17.344999893917105
639,17.36247764418842
640,17.213448024937918
641,17.21513750865636
642,17.194943363110404
643,17.361413504962528
644,17.25448045160278
645,17.28811112274882
646,17.169128891784258
647,17.159015075054164
648,17.187144161086877
649,17.31556291746501
650,17.297273031566267
651,17.36098500799087
652,17.21177883354739
653,17.056088384757988
654,17.2588423874701
655,17.287681043410686
656,17.237504620587725
657,17.33593702759918
658,17.192811031187492
659,17.147391941261517
660,17.29817602069062
661,17.152705381428696
662,17.29902534968415
663,17.415958947404192
664,17.227575600848034
665,17.236072995210826
666,17.047924526604703
667,17.194891045882386
668,17.187111219734938
669,17.28860833595389
670,17.243266436803577
671,17.237466498216207
672,17.002156233188348
673,17.257156872398436
674,17.280047438471165
675,17.3498661033133
676,17.171322428334108
677,17.25715687239843
678,17.27703955042968
679,17.236912627449698
680,17.17218495782084
681,17.171322428334122
682,17.199938448758424
683,17.278683813424536
684,17.36247764418842
685,17.169128891784254
686,17.260543573450033
687,17.192811031187485
688,17.194143275865393
689,17.41327073199082
690,17.223036224601092
691,17.273590483822527
692,17.2808854172367
693,17.30257496538091
694,17.295335451795673
695,17.078773626536176
696,17.25904190991422
697,17.101394407391258
698,17.23512676575514
699,17.07806755177679
700,17.32035064395297
701,17.306185730378626
702,17.19993844875842
703,17.335862988411627
704,17.2767882268013
705,17.364307977801403
706,17.176089815400086
707,17.3025749653809
708,17.224265046040305
709,17.23691262744969
710,16.859178489733598
711,17.16762701192062
712,17.097587998421773
713,17.15270538142869
714,17.14526729618573
715,17.172844169171317
716,17.254587123146393
717,17.33586298841162
718,17.13029545982166
719,17.359321884711218
720,17.143177320088554
721,17.349866103313285
722,17.194143275865393
723,17.236912627449694
724,17.23746649821621
725,17.28497585662073
726,17.105744237626617
727,17.3643079778014
728,17.353176938857473
729,17.199170313824144
730,17.346345658966655
731,17.132487422795226
732,17.152676389106322
733,17.192811031187485
734,17.25904190991422
735,17.275687186625373
736,17.23750462058773
737,17.3390487575986
738,17.265404858775444
739,17.32513033307928
740,17.365751103715
741,17.292576359100593
742,17.284271080191004
743,17.23750462058772
744,17.278828851275037
745,17.26772469114742
746,17.222271535451203
747,17.299025349684147
748,17.19219255676965
749,17.176621821427567
750,17.354810471272405
751,17.143177320088565
752,17.129410722407343
753,17.27975517319779
754,17.411308573988894
755,17.32513033307928
756,17.274016481111264
757,17.32844278019587
758,17.09886208045348
759,17.251841656383792
760,17.297273031566267
761,17.446920088807914
762,16.946066177969996
763,17.31556291746501
764,17.321404963543177
765,17.11956840544516
766,17.169852651315125
767,17.22227153545121
768,17.34778061656238
769,17.315562917465012
770,17.263545045772076
771,17.219260362984542
772,17.145154314179695
773,17.364307977801406
774,17.27975517319778
775,17.17294778272122
776,17.400774809197472
777,17.048950206658237
778,17.298176020690622
779,17.1700567273772
780,17.26809502183574
781,17.21906020312203
782,17.172184957820843
783,17.284271080191004
784,17.21659546233646
785,17.383938517979676
786,17.237504620587725
787,17.16136567649328
788,17.23746649821621
789,17.21254703739172
790,17.27532804048073
791,17.381921348130586
792,17.2767882268013
793,17.302574965380906
794,17.37044702432775
795,17.318123662321582
796,17.21344802493791
797,17.070809361221603
798,17.23750462058773
799,17.35420080541816
800,17.370007915827387
801,17.29902534968415
802,17.280885417236707
803,17.378470342440522
804,17.17005672737719
805,17.287742442127993
806,17.236912627449687
807,17.219551427654604
808,17.235126765755137
809,17.09758799842177
810,17.281555057529722
811,17.07277082549411
812,17.213448024937925
813,17.21659546233646
814,17.39826253486894
815,17.142630519416166
816,17.31016003767802
817,17.1700567273772
818,17.254587123146397
819,17.175985662998137
820,17.38860606457305
821,17.306386826206413
822,17.152676389106315
823,17.23750462058773
824,17.412099286575273
825,17.499611207593297
826,17.194891045882386
827,17.252131068135487
828,16.94226821910377
829,17.127405651133568
830,17.106003024321154
831,17.298085540361956
832,17.381921348130586
833,17.10075205942667
834,17.196324307960943
835,17.23512676575514
836,17.38192134813059
837,17.02332751826228
838,17.2117788335474
839,17.188078054546313
840,17.170056727377197
841,17.30638682620641
842,17.07277082549411
843,17.278537185886826
844,17.25723026732757
845,17.341781137131992
846,17.36247764418842
847,17.41595894740419
848,17.31016003767801
849,17.31556291746501
850,17.25904190991422
851,17.29727303156626
852,17.265404858775447
853,17.265404858775444
854,17.17139721025937
855,17.30762939402497
856,17.213448024937914
857,17.246853193379355
858,17.169128891784258
859,17.12178612534154
860,17.37044702432775
861,17.16912889178426
862,17.313133833043928
863,17.370447024327746
864,17.23746649821621
865,17.125713646340134
866,17.328647345698407
867,17.295335451795676
868,17.256386912343295
869,17.207738490849767
870,17.196324307960936
871,17.028006400845324
872,17.127405651133568
873,17.21803624738736
874,17.151575678056908
875,17.05608838475799
876,17.280885417236696
877,17.151578170784763
878,17.275617200971183
879,17.169128891784258
880,17.230850951556768
881,17.223036224601092
882,17.315562917465005
883,17.420417183593713
884,17.096971392580553
885,17.27703955042967
886,17.19655871412995
887,17.262885886808956
888,17.3449998939171
889,17.127405651133568
890,17.18714416108687
891,17.31376805948657
892,17.08080298659757
893,17.277039550429674
894,17.370447024327753
895,17.330484024939963
896,17.257053270611323
897,17.370007915827383
898,17.211778833547385
899,17.33586298841162
900,17.299025349684147
901,17.182805713533252
902,17.172184957820846
903,17.306185730378626
904,17.127405651133568
905,17.30180837814341
906,17.416255437686004
907,17.326321610422323
908,17.07000720884776
909,17.1700567273772
910,17.16912889178425
911,16.947416381418652
912,17.331293638074843
913,17.370447024327746
914,17.169488699607072
915,17.442474560791158
916,17.274016481111268
917,17.306386826206406
918,17.176621821427567
919,17.16912889178426
920,17.328442780195868
921,17.263545045772076
922,17.218036247387356
923,17.349866103313296
924,17.307997927471117
925,17.219060203122023
926,17.315562917465005
927,17.434707884356513
928,17.141826589220763
929,17.310160037678024
930,17.252131068135494
931,17.09758799842177
932,17.285079160349603
933,17.26238347206054
934,17.357879599630238
935,17.170056727377197
936,17.189558208864153
937,17.246553655066844
938,17.31151416335878
939,17.32861298366656
940,17.073806877417578
941,17.092146622356317
942,17.275373828231928
943,17.278537185886822
944,17.168650283753983
945,17.26288588680896
946,17.382969314469385
947,17.219551427654604
948,17.282954797918286
949,17.194519433490555
950,17.446920088807914
951,17.23781578276232
952,17.206908728898824
953,17.278828851275044
954,17.294458570631853
955,17.13035650412772
956,17.2588423874701
957,17.147391941261517
958,17.19655871412995
959,17.35191524740884
960,17.31376805948657
961,17.259041909914224
962,17.25213106813549
963,17.19917031382414
964,17.345358055077646
965,17.277039550429674
966,17.252131068135498
967,17.31097698632886
968,17.287742442128
969,17.159015075054164
970,17.3025749653809
971,17.235611322862372
972,17.382969314469385
973,17.14317732008856
974,17.141795267021063
975,17.182805713533245
976,17.194943363110408
977,17.222271535451206
978,17.416255437686
979,17.152676389106322
980,17.11681210870783
981,17.372447577961836
982,17.169128891784258
983,17.310160037678013
984,17.27537382823192
985,17.10600302432115
986,17.27445901792166
987,17.33586298841162
988,17.214737798089768
989,17.349866103313293
990,17.2588423874701
991,17.278537185886826
992,17.236818190517937
993,17.30762939402497
994,17.242112837006832
995,17.25458712314639
996,17.223036224601092
997,17.194943363110408
998,17.2767882268013
999,17.44780988304227
1000,17.18876870253142
1001,17.447673719480328
1002,17.217160241067432
1003,17.32599393902213
1004,17.414815640989215
1005,17.188078054546317
1006,17.23897257829438
1007,17.364307977801396
1008,17.2602180213274
1009,17.37352029411625
1010,17.25715687239842
1011,17.331293638074847
1012,17.33586298841162
1013,17.29902534968414
1014,17.096971392580556
1015,17.406307664237612
1016,17.072871274064212
1017,17.295335451795676
1018,17.21238149122021
1019,17.12571364634013
1020,17.310160037678013
1021,17.23691262744969
1022,17.211778833547395
1023,17.152676389106325
1024,17.172184957820846
1025,17.151575678056908
1026,17.476247792596634
1027,17.23750462058773
1028,17.264849282708653
1029,17.41209928657528
1030,17.277039550429674
1031,17.243266436803573
1032,17.320884954378243
1033,17.370007915827394
1034,17.33586298841163
1035,17.34535805507765
1036,17.39729373250302
1037,17.295335451795676
1038,17.328612983666563
1039,17.127405651133568
1040,17.297273031566274
1041,17.21177883354739
1042,17.171397210259375
1043,17.142732460280214
1044,17.318123662321586
1045,17.23607299521083
1046,17.029906228813424
1047,17.195643780394054
1048,17.41625543768601
1049,17.196558714129957
1050,17.276788226801298
1051,17.219060203122023
1052,17.144278171177998
1053,17.278537185886833
1054,17.22678796211999
1055,17.259404155524802
1056,17.420417183593713
1057,17.29902534968414
1058,17.37847034244053
1059,17.310160037678006
1060,17.196558714129953
1061,17.37044702432775
1062,17.237504620587714
1063,17.34778061656238
1064,17.259041909914217
1065,17.4319685533729
1066,17.341781137131996
1067,17.002156233188344
1068,17.251405036352036
1069,17.447673719480328
1070,17.08080298659758
1071,17.216595462336457
1072,17.095718754629697
1073,17.38727662717916
1074,17.127405651133564
1075,17.236912627449705
1076,17.315562917465
1077,17.38860606457305
1078,17.237466498216207
1079,17.237466498216214
1080,17.460211618636503
1081,17.268095021835737
1082,17.136838215059452
1083,17.402132393267866
1084,16.994891365691952
1085,17.3152359227532
1086,17.165247565693054
1087,17.096971392580556
1088,17.287742442127996
1089,17.325130333079283
1090,17.313768059486573
1091,17.191289525723988
1092,17.32035064395297
1093,17.315562917465
1094,17.237466498216214
1095,17.30762939402497
1096,17.447809883042282
1097,17.383014092278245
1098,17.32513033307928
1099,17.15983713005428
1100,17.246553655066844
1101,17.37847034244052
1102,17.325993939022123
1103,17.369151968870277
1104,17.43016181648498
1105,17.412099286575273
1106,17.258842387470093
1107,17.21926036298454
1108,17.381921348130586
1109,17.35093278508841
1110,17.216595462336457
1111,17.252131068135494
1112,17.152705381428696
1113,17.3548104712724
1114,17.416255437686008
1115,17.360985007990866
1116,17.27703955042968
1117,17.214737798089768
1118,17.259041909914217
1119,17.21659546233646
1120,17.007035474797824
1121,17.346345658966655
1122,17.192811031187485
1123,17.10013441474594
1124,17.25904190991422
1125,17.1279462051872
1126,17.30762939402497
1127,17.262043940236847
1128,17.172184957820846
1129,17.430161816484976
1130,17.350932785088418
1131,17.295335451795676
1132,16.88305034426428
1133,17.252131068135498
1134,17.09758799842177
1135,17.1233314756162
1136,17.213448024937918
1137,17.41954652023606
1138,17.27703955042968
1139,17.280047438471165
1140,17.278683813424536
1141,17.275373828231924
1142,17.458976764349444
1143,17.279755173197778
1144,17.28454007960733
1145,17.23897257829438
1146,17.310160037678013
1147,17.364307977801392
1148,17.331293638074847
1149,17.313768059486563
1150,17.328442780195875
1151,17.262885886808952
1152,17.230850951556764
1153,17.332818646073683
1154,17.216595462336453
1155,17.151850116787017
1156,17.122901272433463
1157,17.317794414567715
1158,17.315562917465016
1159,17.346345658966655
1160,17.349866103313293
1161,17.258842387470107
1162,17.192811031187492
1163,17.41209928657528
1164,17.347780616562375
1165,17.36141350496252
1166,17.080286367337344
1167,17.36235128206123
1168,17.273590483822524
1169,17.315235922753203
1170,17.321404963543173
1171,17.372647617621826
1172,17.129410722407346
1173,17.060107377845494
1174,17.43870512989218
1175,17.344999893917112
1176,17.315562917465
1177,17.280047438471165
1178,17.23575434473361
1179,17.15727887725069
1180,17.341781137131992
1181,17.236818190517926
1182,17.259404155524805
1183,17.430161816484986
1184,17.347780616562368
1185,17.348753990827046
1186,17.275373828231928
1187,17.370447024327753
1188,17.17598566299814
1189,17.382969314469385
1190,17.09873689163792
1191,17.262885886808952
1192,17.347780616562375
1193,17.31376805948657
1194,17.31556291746501
1195,17.318123662321586
1196,17.39945014520328
1197,17.175985662998137
1198,17.311118953345687
1199,17.24326643680358
1200,17.29902534968415
1201,17.331293638074847
1202,17.315562917465005
1203,17.28811112274881
1204,17.279755173197778
1205,17.147391941261517
1206,17.100752059426675
1207,17.311118953345673
1208,17.125210758773502
1209,17.299025349684147
1210,17.152705381428703
1211,17.022126292528245
1212,17.241518286439344
1213,17.278537185886826
1214,17.37847034244052
1215,17.12740565113357
1216,17.38727662717915
1217,17.169128891784254
1218,17.176621821427563
1219,17.298176020690626
1220,17.335862988411616
1221,17.460211618636496
1222,17.346345658966655
1223,17.161250812141255
1224,17.446920088807907
1225,17.310160037678013
1226,17.335862988411623
1227,17.21513750865636
1228,17.38301409227824
1229,17.399450145203268
1230,17.263545045772073
1231,17.399450145203268
1232,17.37352029411625
1233,17.18955820886415
1234,17.080802986597583
1235,17.276788226801294
1236,17.315434286084212
1237,17.199938448758424
1238,17.258842387470104
1239,17.40213239326786
1240,17.21659546233646
1241,17.23512676575514
1242,17.370447024327746
1243,17.09352829424098
1244,17.396744200860265
1245,17.287742442127996
1246,17.36235128206123
1247,17.39674420086026
1248,17.297273031566263
1249,17.235126765755144
1250,17.235126765755133
1251,17.383938517979672
1252,17.062933074474074
1253,17.236976504035653
1254,17.284271080191004
1255,17.307629394024975
1256,17.34986610331329
1257,17.089050523026344
1258,17.34499989391711
1259,17.39945014520327
1260,17.325993939022126
1261,17.295335451795676
1262,17.280047438471165
1263,17.331293638074847
1264,17.219060203122016
1265,17.243266436803577
1266,17.29533545179568
1267,17.31556291746501
1268,17.37264761762182
1269,17.27703955042968
1270,17.499611207593304
1271,17.246553655066844
1272,17.320884954378247
1273,17.370447024327746
1274,17.274016481111268
1275,17.32599393902213
1276,17.364307977801403
1277,17.362351282061226
1278,17.414815640989215
1279,17.446920088807907
1280,17.079705436946103
1281,17.362477644188417
1282,17.169128891784254
1283,17.23681819051793
1284,17.235633035901866
1285,17.32599393902213
1286,17.30618573037863
1287,17.172184957820846
1288,17.384297565276835
1289,17.43016181648498
1290,17.237466498216214
1291,17.25671244237338
1292,17.291556344609113
1293,17.262885886808952
1294,17.399450145203275
1295,17.206908728898814
1296,17.29902534968414
1297,17.214737798089764
1298,17.199170313824144
1299,17.051644996115332
1300,17.349866103313293
1301,17.218036247387356
1302,17.17218495782084
1303,17.335862988411627
1304,17.38860606457305
1305,17.335937027599194
1306,17.26238347206055
1307,17.328647345698414
1308,17.2195514276546
1309,17.235633035901863
1310,17.325993939022126
1311,17.147391941261525
1312,17.237504620587718
1313,17.315562917465005
1314,17.409339213254764
1315,17.252131068135494
1316,17.419546520236068
1317,17.101394407391254
1318,17.21926036298454
1319,17.17598566299814
1320,17.37000791582739
1321,17.288608335953892
1322,17.279755173197785
1323,17.29533545179568
1324,17.056088384757995
1325,17.315562917465005
1326,17.335862988411623
1327,17.219260362984542
1328,17.216595462336457
1329,17.393811546093847
1330,17.097587998421773
1331,17.298380763854233
1332,17.219551427654604
1333,17.42041718359371
1334,17.17662182142756
1335,17.219260362984542
1336,17.174158509439952
1337,17.344999893917105
1338,17.483656017425805
1339,17.325993939022126
1340,17.19451943349056
1341,17.298176020690622
1342,17.15267638910632
1343,17.39729373250302
1344,17.151578170784763
1345,17.27975517319779
1346,17.222271535451203
1347,17.222271535451203
1348,17.307629394024975
1349,17.152676389106322
1350,17.33129363807485
1351,17.29727303156627
1352,17.399450145203268
1353,17.26238347206054
1354,17.420417183593713
1355,17.387276627179162
1356,17.328647345698414
1357,17.299025349684143
1358,17.30762939402497
1359,17.2588423874701
1360,17.262885886808956
1361,17.199170313824144
1362,17.362351282061226
1363,17.260218021327393
