I,D,AI,H,region_code
567.2759179652074,577.2533113514608,127.41182225281503,7649.745833292904,NMM
2.342526868409756,1902.829952578824,31.205431592950305,4715.481464384978,RRD
636.3832147345491,1944.4903024868977,2666.3444723940165,3395.398848856914,NCC
695.83368583506,743.3555450790391,87.52585606132021,6941.571453369256,CH
190.19942341188153,3862.7976685790377,302.3426170035209,4057.712609687049,SE
55.79893168487197,465.297777459405,16.07566046854049,7948.537626664509,MD
